prim_okved,zsk,inn_type,company_age,phone_mask,is_fraud
82.99,1,2,mid,7911188,1
95.11,-1,2,mid,7928257,0
49.41.1,-1,1,new,7999624,0
46.90,1,1,old,7901048,1
47.8,-1,2,mid,7961254,0
82.99,1,2,mid,7910018,1
52.10,-1,2,mid,7905802,1
47.52,-1,2,mid,7986937,0
47.64,-1,1,old,7926399,0
62.01,-1,2,old,7927891,0
47.91,-1,2,old,7951255,0
80.10,-1,2,new,7922246,0
70.22,-1,2,old,7921351,0
41.20,-1,2,mid,7995333,0
43.39,2,1,mid,7915984,0
63.99.1,-1,1,new,7926032,0
47.64,1,2,old,7920129,0
46.69.4,1,1,mid,7916418,1
23.70,1,2,mid,7912231,1
41.20,2,2,mid,7952405,1
43.31,1,2,new,7912625,0
41.20,2,2,mid,7951878,0
73.20,2,1,mid,7903856,0
47.91,-1,2,mid,7911342,0
78.30,2,2,mid,7906451,0
47.24.2,-1,2,mid,7996952,0
81.22,-1,2,mid,7908957,0
52.10,1,1,mid,7926376,1
43.21,2,2,mid,7953009,0
43.21,2,1,mid,7969198,1
23.61,-1,2,old,7951867,1
27.11,1,1,mid,7962828,1
62.02,1,1,mid,7916949,0
41.20,-1,2,old,7930356,0
96.09,1,1,mid,7904294,0
46.44.2,-1,1,new,7995923,0
43.29,2,1,mid,7901868,1
41.20,1,1,new,7960057,1
52.29,1,1,mid,7920010,0
46.73.6,-1,2,mid,7918558,0
86.22,-1,1,new,7921915,0
43.29,1,1,mid,7920305,1
01.11.1,-1,2,new,7999637,0
43.29,-1,2,mid,7900209,1
33.20,-1,2,mid,7922729,0
85.41,-1,2,new,7906083,0
46.17,-1,1,mid,7920143,1
73.11,-1,1,old,7905840,1
47.51,-1,2,old,7908257,0
47.24,-1,2,mid,7911232,0
74.10,2,2,mid,7980539,1
33.14,-1,2,mid,7991451,0
01.25.1,-1,2,mid,7911407,0
43.29,2,2,mid,7937647,1
49.41.2,-1,2,mid,7917109,0
47.91,2,2,mid,7905765,1
73.11,-1,2,mid,7902613,0
43.21,-1,2,old,7952213,1
47.41,1,1,mid,7985587,0
96.02,2,1,mid,7996905,0
46.90,1,1,old,7911088,1
43.39,1,1,new,7981435,0
56.10,-1,2,mid,7921577,0
62.01,-1,2,mid,7916292,0
47.91,-1,2,mid,7914787,0
85.30,-1,1,mid,7951000,0
41.20,1,1,mid,7912226,1
43.21,-1,2,mid,7902500,1
46.73,1,1,mid,7912244,1
47.71,1,2,mid,7980000,1
41.10,-1,2,mid,7982837,1
56.21,-1,2,mid,7916747,0
43.34,-1,2,mid,7928133,0
46.13,1,1,mid,7936160,0
46.90,1,1,new,7988184,0
69.20,-1,1,new,7985810,0
46.90,2,1,mid,7919617,1
46.73,-1,2,old,7911029,1
31.01,-1,2,mid,7937663,0
46.90,-1,2,mid,7981688,1
82.99,2,1,mid,7989149,1
45.20.3,2,1,mid,7980141,1
43.29,2,2,mid,7909929,0
71.20.8,-1,2,mid,7901982,0
43.39,2,1,mid,7926934,0
46.69,1,1,mid,7925219,1
43.99,1,2,mid,7921068,1
47.62,-1,2,mid,7915159,0
81.10,-1,2,mid,7992340,1
41.20,-1,1,mid,7963942,1
41.20,1,2,mid,7928119,0
49.41,2,1,mid,7937059,0
16.21.1,1,1,mid,7926647,0
47.51,-1,2,mid,7916417,0
46.90,-1,1,mid,7921963,0
49.42,-1,2,old,7917974,1
95.11,-1,2,old,7962686,0
62.01,1,2,mid,7900076,0
46.90,2,1,mid,7995931,1
59.11,-1,2,mid,7929500,0
43.31,-1,2,old,7904308,0
47.71.5,-1,1,mid,7994430,0
47.78,-1,2,mid,7902843,0
43.22,2,2,mid,7921535,0
46.73,1,2,mid,7912004,1
47.91,-1,2,mid,7983102,0
18.12,-1,2,old,7913895,0
46.49.43,-1,2,old,7921893,0
47.91,-1,2,mid,7995685,0
42.99,1,1,new,7921318,1
43.39,-1,2,mid,7964137,0
18.14,-1,1,mid,7985643,0
55.10,-1,1,mid,7900000,0
31.01,-1,2,mid,7901248,0
45.20,-1,2,mid,7916666,0
68.20,-1,1,mid,7905800,0
41.20,-1,2,mid,7900212,0
46.73,-1,2,old,7908068,1
88.10,-1,1,mid,7929207,0
95.1,-1,1,mid,7921966,0
46.73.7,-1,2,mid,7913361,1
41.20,-1,2,mid,7930032,0
68.31.3,-1,2,mid,7965755,0
78.10,-1,2,mid,7987216,0
41.20,1,1,mid,7936252,1
46.45,-1,1,mid,7906329,1
43.99,-1,1,mid,7980398,0
43.99,-1,2,mid,7926551,0
64.99.6,-1,1,new,7928745,0
43.39,2,2,mid,7983127,1
43.22,-1,1,mid,7913850,0
47.41,-1,1,mid,7985057,0
43.22,-1,2,new,7926386,1
62.01,-1,2,old,7916923,0
45.20.1,-1,2,mid,7901645,1
41.20,-1,2,mid,7982239,0
41.20,-1,1,old,7913486,0
68.20,-1,2,mid,7926921,0
81.22,2,1,mid,7931901,0
51.10.2,-1,1,mid,7993894,0
93.29.9,-1,2,mid,7985776,0
46.69,1,1,mid,7922122,1
69.20.2,2,2,mid,7992059,0
41.20,1,2,old,7921733,0
62.03,-1,2,mid,7925189,0
46.73,1,2,mid,7922725,0
43.39,2,2,old,7985156,1
73.11,-1,2,old,7926277,0
71.20.8,1,1,new,7999112,0
43.29,2,2,mid,7921997,1
49.41,2,1,mid,7966888,1
43.29,-1,1,mid,7919684,1
46.90,1,1,mid,7977654,1
46.69.5,1,1,mid,7987416,0
62.01,-1,2,mid,7920031,0
62.01,2,1,mid,7982330,1
95.24,-1,2,old,7905408,0
70.22,2,1,mid,7917572,1
47.25,-1,2,mid,7912289,0
49.32,-1,2,mid,7999255,0
46.73,-1,2,old,7917851,1
62.01,-1,2,old,7918992,1
45.20.1,-1,2,mid,7962004,0
43.39,2,1,mid,7905350,0
46.21,-1,1,new,7985891,0
46.90,-1,2,old,7977483,0
46.42,2,2,mid,7913927,1
49.42,-1,1,mid,7981277,0
46.90,1,2,mid,7913773,1
43.31,2,2,new,7920373,1
49.41,1,1,mid,7905084,0
41.20,-1,2,new,7964542,0
62.02,-1,2,new,7961590,0
74.30,-1,2,mid,7913836,1
43.21,2,2,mid,7982839,1
47.91,-1,2,mid,7984105,0
49.41,-1,2,mid,7963244,0
49.42,2,2,old,7904307,1
63.11,-1,2,mid,7927749,0
81.22,1,1,mid,7910828,1
81.30,2,1,mid,7911952,1
47.91,-1,2,mid,7901765,0
62.01,-1,2,mid,7916342,0
81.21,1,1,old,7964670,1
43.31,2,2,mid,7929197,0
47.19,-1,2,mid,7920957,1
62.09,-1,2,old,7995599,0
46.49,-1,1,old,7916524,1
65.1,-1,2,mid,7903755,0
62.01,-1,2,mid,7926783,0
27.40,-1,1,mid,7900163,0
49.32,-1,2,mid,7999831,0
45.31,-1,1,new,7927788,0
46.51,2,1,mid,7936124,0
68.31,-1,2,new,7989092,0
74.10,1,1,mid,7966843,0
85.14,-1,1,mid,7950847,0
68.20.2,1,1,mid,7926457,1
41.20,-1,2,mid,7962177,0
47.71,-1,1,old,7913916,0
46.73,2,1,old,7960801,1
96.02,-1,2,old,7927654,0
47.19,-1,2,mid,7991416,1
49.41,-1,2,new,7977850,0
43.32.3,2,2,mid,7920249,0
43.99,2,1,mid,7966504,1
47.72,2,1,mid,7952039,1
41.10,2,2,mid,7982458,0
43.29,-1,1,mid,7921715,0
42.21,-1,2,old,7910664,0
62.01,1,1,new,7985228,0
46.69.2,2,1,mid,7925316,1
46.90,-1,1,old,7960955,0
46.45,1,1,mid,7993956,0
49.4,-1,2,mid,7921309,0
42.91.1,-1,2,mid,7999826,0
22.11,-1,2,mid,7902517,0
49.42,-1,2,old,7917282,0
62.09,1,1,mid,7967131,1
43.31,2,2,mid,7920346,0
43.22,1,1,mid,7952005,1
45.31.1,1,1,old,7914703,1
49.32,-1,2,old,7929702,0
79.11,1,2,mid,7900508,1
46.73,1,2,mid,7927580,1
43.33,-1,2,mid,7905472,0
47.76,-1,2,old,7926769,0
69.10,1,1,old,7923658,0
10.71,1,2,mid,7939709,0
61.10,-1,1,old,7916011,0
43.39,2,2,mid,7994415,0
62.01,-1,2,mid,7918076,0
49.4,-1,2,old,7916123,0
43.29,-1,2,old,7992501,0
47.91,1,2,mid,7952602,0
46.62,-1,2,mid,7913678,1
43.99,-1,2,mid,7924567,1
74.10,1,2,mid,7905655,1
42.21,-1,2,mid,7917943,0
46.73.6,-1,2,new,7969800,0
49.41,-1,2,mid,7912696,0
43.22,-1,1,mid,7967639,0
41.10,1,1,mid,7952046,1
41.10,-1,1,mid,7915124,0
62.01,1,1,old,7999136,0
63.12,1,2,mid,7910812,1
43.21,2,1,mid,7996672,0
47.91,-1,2,mid,7982769,1
69.10,2,2,mid,7911924,1
43.32,1,1,new,7913469,1
45.31,-1,1,new,7927845,0
46.90,1,2,mid,7900094,1
47.64,1,1,mid,7985057,0
95.11,1,2,mid,7950564,0
43.22,2,1,mid,7931638,1
46.13,-1,2,mid,7912470,1
46.74,2,1,mid,7903182,1
82.99,1,1,old,7911903,1
62.01,-1,2,mid,7921359,0
43.21,2,2,mid,7904058,1
41.20,2,1,mid,7967625,1
49.41,1,2,mid,7919916,1
47.11,-1,2,mid,7905486,0
71.11,1,1,new,7925240,0
43.21,2,2,mid,7915968,1
47.91,-1,2,mid,7938888,0
45.20,1,1,mid,7926511,1
43.21,-1,2,old,7977470,0
49.32,-1,2,mid,7918988,0
41.20,2,1,mid,7967367,1
53.20,-1,2,mid,7999527,1
49.41,2,1,mid,7905934,1
69.20,-1,2,mid,7918451,0
43.31,1,1,new,7919929,0
43.21,2,1,mid,7985835,1
62.02,-1,2,old,7910697,1
47.91,-1,2,mid,7920312,0
46.74,-1,1,old,7903862,0
43.21,2,1,mid,,0
45.20,2,2,mid,7981854,1
62.01,-1,2,new,7919910,0
47.91,1,2,mid,7953441,0
52.29,-1,1,old,7995946,1
49.39,1,1,old,7960935,1
62.01,-1,2,old,7995786,0
41.20,-1,1,mid,7930116,1
96.02,2,1,mid,7952036,1
68.32.1,-1,1,old,7913046,0
43.21,1,2,old,7906632,1
62.0,-1,2,old,7900333,0
49.42,-1,1,mid,7925500,0
43.22,1,2,mid,7982978,1
47.52.7,-1,1,mid,7922505,0
41.20,-1,1,mid,7987977,0
73.20,-1,2,mid,7961690,0
16.10,1,1,new,7920725,0
74.20,-1,2,mid,7989631,1
52.29,1,1,old,7910290,0
81.21,2,1,mid,7931503,1
46.73,-1,1,mid,7909248,0
47.51,2,2,mid,7962161,1
41.20,1,1,mid,7921242,0
43.12.3,2,1,mid,7928125,0
49.42,1,2,old,7967563,1
74.20,-1,2,mid,7952201,1
72.19,1,1,mid,7916770,0
69.10,-1,2,old,7919437,1
73.11,-1,2,old,7977800,1
46.90,2,1,mid,7963462,1
41.10,1,1,mid,7920105,1
47.91,-1,2,old,7911839,1
56.10.1,-1,2,old,7929216,0
62.03,-1,2,mid,7950311,0
47.21,-1,2,old,7903436,0
46.23,-1,1,new,7903725,0
47.91.2,-1,2,mid,7912434,1
47.71,1,2,mid,7953554,1
41.20,2,1,mid,7902264,1
55.20,-1,2,old,7964441,0
49.41,1,2,new,7986952,0
56.10.1,-1,2,mid,7928216,0
78.30,-1,2,mid,7911829,0
45.20,-1,2,mid,7937200,0
96.02,-1,2,old,7929303,1
47.71,-1,2,mid,7918543,0
47.53.3,1,1,old,7951794,1
62.01,-1,2,old,7921329,0
46.90,2,1,mid,7967633,1
01.49,-1,2,old,7901722,0
41.10,-1,1,old,7905136,0
62.01,-1,2,mid,7918490,0
49.41,-1,2,old,7912485,0
82.99,-1,2,mid,7916138,0
69.10,-1,2,mid,7921860,0
47.99,1,1,mid,7912993,1
47.91,-1,2,mid,7968975,0
33.17,1,1,new,7917954,0
82.99,-1,1,mid,7926270,0
95.25.2,-1,2,old,7901100,0
68.20,-1,2,old,7988258,1
49.41,1,1,old,7923678,0
95.11,-1,2,mid,7951920,0
95.29,-1,2,old,7964795,1
96.02,-1,2,old,7913515,0
24.34,-1,1,mid,7916425,0
82.99,-1,1,old,7903776,1
52.29,1,2,mid,7986952,1
45.20,-1,2,old,7928430,0
47.91.2,-1,2,mid,7962202,0
47.91,-1,2,mid,7938155,0
73.11,-1,2,old,7999185,1
49.41,2,1,mid,7985050,1
43.29,-1,2,new,7952242,1
43.39,1,2,mid,7919233,1
47.29,-1,2,mid,7925249,0
01.61,-1,1,old,7953176,0
41.20,1,1,mid,7987905,1
43.21,-1,1,new,7921747,0
46.74,1,1,mid,7927808,0
43.22,2,2,mid,7916998,1
45.20,-1,2,mid,7991090,0
49.41,2,2,mid,7920984,1
81.22,2,1,mid,7906631,0
43.22,2,1,mid,7923186,0
46.36,-1,2,mid,7926117,0
49.41,1,2,old,7916627,1
86.21,-1,2,mid,7950175,0
42.99,1,1,mid,7919906,1
43.39,-1,2,old,7961308,0
94.99,-1,1,old,7961430,0
46.69.9,1,1,mid,7916564,0
46.90,2,1,mid,7931388,1
47.21,-1,2,mid,7919738,0
47.71,-1,1,mid,7980747,1
43.29,1,2,mid,7953003,1
73.11,1,2,mid,7902583,0
47.51,-1,2,mid,7995509,0
61.10,-1,1,old,7926799,0
41.10,-1,1,mid,7916255,1
49.41,-1,2,new,7903220,0
41.20,-1,1,new,7926385,0
62.01,-1,2,mid,7951652,0
46.73,1,1,new,7966129,1
86.23,-1,1,mid,7902134,0
25.11,-1,1,mid,7983269,0
47.91,-1,2,mid,7909975,0
43.21,1,1,old,7901178,1
81.21,2,1,mid,7925717,1
47.42,-1,2,mid,7929719,0
46.90,2,1,mid,7989101,1
78.30,1,2,new,7951788,0
43.34,1,1,mid,7919348,0
46.32,1,1,mid,7908145,0
81.10,1,2,mid,7960945,0
96.02,-1,2,mid,7994018,0
62.09,-1,2,mid,7953845,0
47.19.1,2,1,mid,7904671,1
77.33,-1,1,new,7989163,0
78.10,-1,2,mid,7988996,0
46.90,2,1,mid,7963219,0
41.20,2,1,mid,7915258,1
46.90,2,1,mid,7910625,0
46.73,-1,1,mid,7919899,1
45.19.41,-1,2,old,7912779,0
73.11,-1,2,old,7966777,0
47.11,2,2,mid,7989097,1
47.91,-1,2,mid,7932607,0
49.42,-1,2,mid,7905308,0
23.70,1,1,mid,7965579,0
81.10,1,1,mid,7960501,1
45.32,-1,2,mid,7922700,0
73.11,1,1,mid,7915462,0
46.73,2,1,mid,7917395,1
77.32,-1,1,mid,7988406,1
85.42.1,-1,1,mid,7925346,1
02.40,-1,2,new,7910765,0
47.91.1,-1,2,mid,7960451,1
62.01,-1,2,old,7908507,0
88.91,-1,2,mid,7918676,0
63.11.1,-1,1,mid,7952238,0
74.20,-1,2,old,7967663,0
64.99,-1,1,mid,7925204,0
96.02,-1,1,mid,7931209,0
46.90,1,2,mid,7952372,1
47.29,1,1,mid,7916776,1
79.11,1,1,old,7902874,0
47.19,-1,1,mid,7905980,1
77.11,1,1,mid,7926827,0
46.73,1,2,mid,7938003,1
47.71,-1,1,new,7926393,0
43.29,-1,2,mid,7906125,0
93.13,-1,2,mid,7919658,0
46.31,1,1,new,7910767,0
46.73.6,1,1,mid,7908795,0
43.21,1,2,mid,7922502,1
74.10,-1,2,old,7965288,0
46.90,-1,1,new,7922922,0
47.76.1,-1,2,mid,7906231,0
47.91,-1,2,old,7977780,0
62.01,-1,2,mid,7962828,1
96.02,1,2,mid,7937219,1
71.11,1,1,mid,7900277,0
46.90,1,2,new,7991001,1
73.11,-1,2,old,7906702,0
93.19,-1,1,mid,7929712,0
33.15,1,2,mid,7913465,1
46.69.9,2,1,mid,7996702,0
68.20,1,1,old,7927420,1
43.21,-1,1,mid,7929938,0
62.01,-1,2,mid,7925589,0
42.22,-1,1,mid,7965581,0
73.11,2,1,mid,7999140,1
62.01,-1,2,mid,7920032,0
33.14,-1,2,new,7977828,0
43.21,2,1,mid,7913663,0
62.01,-1,2,mid,7906990,0
47.99,1,2,mid,7985999,1
43.29,1,1,old,7917151,1
47.78.9,-1,2,new,7912986,0
49.4,-1,2,mid,7965805,0
43.22,-1,1,mid,7922717,1
63.12,-1,2,mid,7994405,1
45.31,-1,1,mid,7913924,0
47.64,1,1,old,7962508,1
47.91,-1,2,old,7904944,0
46.73.2,2,1,mid,7913517,0
33.14,-1,2,mid,7904634,1
46.73,-1,1,mid,7921061,1
62.01,1,2,mid,7913474,1
45.11,1,1,mid,7925504,1
47.52.73,-1,2,mid,7991743,0
23.41,-1,1,old,7901864,0
46.4,-1,1,mid,7913735,0
63.11,1,2,mid,7994439,0
47.91.2,1,2,mid,7915022,0
46.73,1,1,mid,7985887,0
47.91,-1,2,old,7913784,0
49.42,-1,2,mid,7911143,0
49.41,1,2,mid,7900544,1
81.10,-1,1,mid,7966929,1
47.41,1,1,mid,7985968,0
43.29,2,2,mid,7917854,1
45.20,1,1,old,7953784,1
77.39.26,-1,2,mid,7953570,0
45.20.3,-1,1,new,7913988,0
62.01,-1,2,old,7999750,0
47.19,1,1,new,7910975,0
41.20,1,1,mid,7908826,0
43.29,1,2,mid,7951116,1
46.31,1,1,mid,7920552,1
46.90,2,1,mid,7963652,0
47.59,1,1,mid,7910004,1
43.99,-1,2,new,7914685,0
49.42,-1,1,mid,7901799,0
62.01,-1,2,mid,7983604,0
47.26,-1,1,new,7902363,0
47.19,-1,2,old,7926211,0
53.10,-1,2,mid,7967537,1
46.52,2,1,mid,7937059,0
73.11,-1,2,mid,7921367,1
43.91,-1,2,old,7982456,1
95.11,-1,2,mid,7965321,0
49.41,-1,2,mid,7911447,0
49.41,-1,1,mid,7950202,1
47.43,-1,2,old,7985276,0
41.20,-1,2,mid,7901281,1
96.03,-1,2,old,7992029,0
68.32,-1,1,mid,7908067,1
47.11,-1,2,mid,7951227,0
73.20,-1,1,mid,7963147,0
80.10,1,1,new,7999538,1
46.90,-1,2,old,7982838,1
0.00,-1,1,mid,7911968,0
41.20,2,1,old,7953501,1
47.11.1,1,1,new,7913536,0
45.20.3,1,1,mid,7930306,0
46.46,-1,2,mid,7903691,0
62.01,2,1,mid,7913015,1
69.10,-1,2,mid,7927007,0
47.91,2,2,mid,7992307,0
82.30,-1,2,mid,7917327,1
49.42,1,2,new,7989632,0
46.90,-1,1,old,7953782,0
46.90,2,1,mid,7981774,1
70.22,1,1,mid,7929407,0
69.20,1,1,old,7923773,1
47.91,-1,2,mid,7981229,1
47.19,-1,2,old,7989664,0
46.66,-1,1,mid,7911954,0
45.20.3,-1,2,mid,7928960,0
46.74.3,2,1,mid,7908814,1
46.71,-1,1,old,7964848,0
46.73,1,2,mid,7963271,0
46.90,1,1,mid,7913231,1
46.69,1,1,mid,7910799,1
47.91,-1,2,old,7951300,0
43.29,1,1,mid,7960825,1
43.31,2,2,mid,7901802,1
47.91,-1,2,mid,7987058,0
78.30,-1,2,old,7919139,0
41.20,1,1,mid,7916853,1
95.11,1,1,mid,7901055,1
46.90,2,1,mid,7996243,0
49.41,-1,1,mid,7988807,0
41.10,-1,2,mid,7908074,1
16.24,-1,1,mid,7909749,0
47.78,-1,2,old,7908479,0
43.21,-1,2,old,7910902,1
46.51,-1,1,mid,7915059,0
46.11.3,1,1,mid,7905137,1
47.19,-1,2,old,7967175,0
43.21,1,2,mid,7968336,1
47.21,-1,2,mid,7903666,0
45.20,-1,2,old,7914907,1
47.91,1,1,old,7917996,0
43.29,1,1,old,7953873,1
43.39,-1,2,old,7953370,0
0.00,2,1,mid,7916088,1
49.41,1,2,mid,7962477,1
62.01,-1,2,mid,7951190,0
47.11,-1,2,old,7909200,0
43.22,-1,2,old,7913986,0
95.11,-1,2,mid,7939770,1
46.77,2,1,mid,7999875,0
49.41,-1,2,mid,7900165,0
62.01,1,1,mid,7953827,1
69.20.2,-1,2,old,7927573,0
41.20,-1,1,mid,7961115,1
45.20,-1,2,old,7916583,1
68.32.1,-1,1,mid,7980425,0
85.41.1,-1,2,mid,7999832,1
49.41,1,1,new,7951742,0
46.73,-1,1,mid,7920158,0
46.69,2,1,mid,7925256,1
49.41,2,2,mid,7919405,1
47.91,1,2,mid,7903826,1
77.32,-1,1,mid,7911369,1
43.29,-1,2,mid,7920023,0
41.20,-1,1,new,7903258,1
63.12,-1,2,mid,7996764,0
96.02,-1,2,mid,7938501,1
47.41,2,1,mid,7985965,1
49.32,-1,2,mid,7985456,0
47.91,-1,2,mid,7950708,0
45.32,-1,2,mid,7961224,0
82.20,2,1,mid,7967789,0
43.31,2,2,mid,7950819,0
70.22,-1,1,mid,7921128,0
84.24,-1,1,mid,7961232,0
47.43,-1,2,new,7910929,0
62.09,-1,2,old,7999550,0
41.20,-1,1,mid,7927927,1
46.73,2,1,old,7913741,1
69.10,-1,1,mid,7901526,0
49.42,-1,2,mid,7915171,1
62.02,-1,2,mid,7921935,0
47.76,-1,2,mid,7950641,1
49.4,-1,2,mid,7966028,0
46.73.6,1,1,mid,7913253,1
47.19,1,2,old,7927772,1
70.22,2,2,old,7915978,1
69,2,1,mid,7909689,0
43.22,1,1,old,7960114,1
69.10,-1,2,mid,7926649,0
81.21,1,2,mid,7999167,1
10.89.8,1,1,mid,7985794,1
47.91,-1,2,mid,7987199,0
45.31.1,-1,2,old,7989623,1
81.21,-1,2,old,7916198,1
49.41,1,1,mid,7926198,1
62.01,-1,2,mid,7916686,0
73.11,-1,2,old,7996630,0
70.22,-1,1,mid,7901044,1
43.31,2,2,mid,7929276,1
43.29,2,2,mid,,0
62.01,-1,2,old,7917464,0
49.41,-1,2,new,7912768,1
45.20,-1,2,mid,7911488,0
95.11,-1,2,mid,7939396,1
43.21,2,1,mid,,0
43.31,2,1,mid,7937647,1
77.39,-1,2,mid,7995570,1
96.02.2,-1,2,mid,7952415,1
56.21,-1,1,old,7929639,0
41.20,2,1,mid,7996823,1
43.34,1,2,mid,7937668,1
49.41,2,1,mid,7905934,0
43.21,1,1,mid,7983133,0
47.82.2,-1,2,mid,7950425,0
81.21,2,1,mid,7910279,0
46.90,-1,2,mid,7921007,0
43.29,2,1,mid,7930111,1
47.91.2,2,1,mid,7968521,1
49.41.1,-1,1,mid,7900404,0
43.29,-1,2,new,7918137,0
62.09,1,1,mid,7905517,0
62.02.4,-1,2,old,7912988,0
95.11,-1,2,mid,7913702,1
85.42,-1,1,new,7912112,0
41.20,-1,2,mid,7951208,1
62.01,-1,2,mid,7903213,0
95.21,2,1,mid,7985732,1
47.91,2,1,mid,7965341,1
46.90,1,1,mid,7996446,0
45.20,-1,2,mid,7982825,0
46.41,1,1,mid,7967103,1
43.29,1,2,mid,7915418,0
46.90,1,1,mid,7917622,1
46.73,1,2,mid,7962796,1
49.41,-1,2,mid,7919686,0
70.22,-1,2,mid,7903035,0
43.39,2,2,mid,7912872,1
46.73.1,1,1,mid,7910645,0
79.90.31,-1,2,mid,7995389,0
45.20,1,2,mid,7905405,0
41.20,2,2,mid,7982817,1
46.72.23,-1,1,old,7917578,0
59.11,-1,2,mid,7903784,0
47.91,-1,2,mid,7962027,0
43.29,-1,2,mid,7917142,1
82.92,2,2,mid,7960835,1
49.42,2,1,mid,7952668,1
62.01,2,2,mid,7904938,1
47.91.2,-1,1,old,7911931,0
46.73,-1,1,mid,7989202,0
41.20,-1,2,mid,7952356,1
42.21,2,1,new,7985222,0
41.20,2,2,mid,7950514,0
63.99.1,-1,2,mid,7919876,0
47.91,-1,2,mid,7901355,0
49.32,-1,2,mid,7938478,1
49.41,2,2,mid,7915813,0
46.90,2,2,mid,7953733,1
62.01,2,1,mid,7920443,0
43.29,2,1,mid,7912755,0
95.23,-1,2,mid,7999225,0
46.49,-1,2,mid,7916984,0
46.73,2,1,mid,7913630,1
33.12,-1,2,old,7918853,1
46.48.2,-1,2,new,7985149,0
41.20,1,1,mid,7902500,0
78.20,-1,2,mid,7923328,0
47.59,-1,2,mid,7909236,0
43.21,1,2,mid,7910228,1
81.10,-1,1,mid,7989344,1
41.20,-1,1,mid,7982834,1
49.41,1,2,mid,7915339,1
71.12,-1,2,old,7916542,0
47.75,-1,2,mid,7987061,0
43.31,-1,1,mid,7927610,0
74.30,1,2,mid,7983143,1
46.39,2,1,mid,7963031,1
46.11,-1,2,mid,7985033,0
41.20,1,1,mid,7983350,0
46.35,1,1,mid,7932015,1
46.90,-1,1,mid,7951189,1
43.29,-1,1,mid,7922607,0
93.29,-1,2,mid,7908800,0
73.11,-1,2,old,7951210,0
43.21,1,1,mid,7926510,1
46.61,-1,1,new,7917512,0
43.39,-1,2,mid,7903340,0
68.20.2,-1,2,old,7953415,0
96.02,-1,2,old,7938544,0
70.22,-1,1,mid,7923717,0
68.32.1,-1,1,mid,7981836,0
49.41,-1,2,old,7903004,0
86.90.3,-1,2,old,7963519,1
45.20,-1,2,mid,7999425,0
46.38.1,-1,1,mid,7925332,0
93.29,1,1,old,7921560,0
46.90,-1,2,old,7923600,0
47.42,2,2,mid,7965552,1
62.01,1,1,mid,7917800,0
43.34.1,1,2,mid,7917955,1
43.39,2,1,old,7913024,1
43.21,1,1,mid,7915987,1
47.91,-1,2,mid,7968400,1
47.71,-1,2,mid,7912299,0
41.20,2,1,mid,7913902,0
73.20,-1,2,mid,7911938,1
47.71,-1,2,old,7951685,1
16.24,1,2,mid,7920724,0
73.11,-1,2,mid,7928237,0
46.32,1,2,mid,7901983,1
95.11,-1,2,old,7996509,0
47.19,-1,2,mid,7900042,1
96.02,-1,2,old,7912600,0
49.41,-1,2,mid,7988544,0
45.20,-1,2,mid,7938426,0
96.02,-1,2,new,7920119,0
41.20,2,1,mid,7985886,0
46.90,1,1,mid,7953894,0
69.20,-1,1,old,7904985,0
49.41,-1,2,mid,7964304,0
41.20,-1,2,new,7901979,1
73.11,-1,2,new,7987161,0
46.73,1,1,mid,7960378,0
49.42,1,2,mid,7911727,1
81.22,2,1,mid,7965728,1
47.24.2,-1,2,mid,7977776,0
43.39,1,2,new,7989917,0
49.39,-1,2,mid,7985001,1
63.11,-1,2,old,7916276,0
47.81,-1,2,new,7905675,0
46.90,-1,2,mid,7931288,1
47.78,2,2,mid,7986953,1
52.21.24,1,1,mid,7920348,0
47.59,1,1,mid,7969065,0
47.19,-1,2,old,7960944,0
41.20,-1,1,old,7906112,1
49.32,-1,2,mid,7977669,0
96.02,-1,2,old,7995105,0
73.11,2,1,mid,7980655,0
68.32.2,-1,2,mid,7931220,0
46.31,1,1,mid,7903097,0
27.40,1,1,mid,7912923,0
46.90,2,2,mid,7902583,1
72.19,-1,2,old,7995668,0
47.59,-1,2,mid,7961228,1
46.63,1,1,mid,7912283,1
49.32,-1,2,mid,7926109,0
69.20,1,2,mid,7928157,1
45.20,-1,2,mid,7993031,0
22.23,1,1,mid,7930361,0
79.11,1,1,mid,7916287,0
46.73,1,2,mid,7938017,1
47.29,-1,2,mid,7993673,0
41.20,-1,1,mid,7961392,0
47.78,-1,2,mid,7900018,0
41.20,2,2,mid,7909588,0
43.12.3,1,1,mid,7921426,0
95.11,-1,2,old,7908190,1
49.41,-1,2,mid,7964599,0
85.13,-1,1,mid,7921882,0
43.29,-1,1,new,7916931,0
85.42.1,-1,1,mid,7912495,0
55.10,-1,2,old,7925185,1
81.22,-1,2,mid,7980702,0
49.41,-1,1,new,7905943,0
43.21,-1,2,mid,7999567,1
53.10,-1,2,mid,7950625,0
46.90,-1,2,mid,7913902,1
41.20,-1,2,new,7916155,0
70.21,-1,2,mid,7919472,1
73.11,-1,2,mid,7936503,1
49.41,1,1,mid,7901433,0
43.21,1,2,mid,7981815,1
46.38.1,2,1,mid,7903771,1
81.21,2,1,mid,7901687,1
45.20,-1,2,old,7961281,0
41.20,1,2,mid,7999202,0
47.79.2,-1,2,new,7925937,0
49.41,-1,2,mid,7927906,0
47.91,1,2,mid,7904208,0
47.78,-1,2,mid,7916646,1
46.41,-1,2,old,7918404,0
46.90,2,1,mid,7908246,1
